id_sprzedaz,id_restauracji,id_pracownika,id_dania,data
930,92,814,80,27/05/2022
931,78,787,20,13/11/2021
932,20,660,161,22/05/2022
933,14,304,66,10/05/2022
934,67,658,212,26/05/2020
935,67,661,17,26/12/2022
936,18,891,150,25/10/2021
937,67,718,93,27/09/2021
938,98,728,292,13/09/2020
939,30,748,45,13/07/2020
940,90,525,84,16/12/2022
941,8,370,45,14/04/2022
942,87,520,82,18/12/2021
943,4,687,268,12/07/2022
944,21,449,185,10/08/2020
945,71,641,198,06/03/2022
946,47,410,241,15/05/2020
947,4,787,142,17/07/2020
948,96,483,256,07/11/2022
949,46,516,125,15/03/2021
950,78,669,16,30/05/2020
951,23,589,183,10/10/2022
952,86,801,184,28/08/2020
953,5,897,24,02/02/2020
954,58,660,208,24/06/2020
955,99,481,57,29/09/2020
956,57,712,182,26/05/2021
957,4,162,99,04/08/2020
958,89,417,89,31/05/2020
959,32,505,13,30/10/2022
960,56,851,225,24/03/2022
961,35,950,185,09/12/2020
962,42,563,160,05/03/2021
963,28,297,86,15/01/2020
964,52,991,17,22/03/2022
965,100,508,70,02/06/2020
966,6,158,91,09/01/2022
967,80,708,123,05/08/2020
968,26,916,102,01/09/2020
969,71,388,188,10/10/2021
970,38,249,144,06/05/2021
971,20,535,154,07/06/2021
972,91,360,262,17/09/2020
973,65,679,120,04/07/2022
974,63,312,146,16/10/2021
975,18,169,69,22/03/2021
976,48,485,149,28/10/2020
977,77,793,39,13/12/2022
978,13,860,15,24/05/2022
979,13,764,117,12/06/2021
980,38,367,190,07/01/2021
981,82,633,7,12/09/2021
982,60,419,252,26/12/2021
983,58,182,274,25/07/2020
984,41,288,231,07/03/2021
985,20,614,133,30/12/2020
986,18,160,163,19/12/2020
987,61,987,83,08/11/2021
988,43,719,253,26/02/2022
989,17,329,138,24/12/2020
990,100,806,41,27/10/2022
991,15,220,186,09/01/2021
992,34,610,224,15/09/2022
993,59,563,290,12/10/2021
994,74,477,259,14/03/2021
995,39,863,220,07/10/2020
996,56,443,294,11/11/2022
997,13,318,103,28/06/2021
998,5,836,105,13/09/2020
999,84,934,63,10/05/2021
1000,71,883,2,18/09/2022
1001,72,325,85,27/01/2021
1002,22,335,241,28/09/2021
1003,33,365,167,26/02/2020
1004,13,666,150,15/12/2021
1005,98,561,78,31/10/2020
1006,2,888,52,03/11/2022
1007,91,157,102,15/07/2022
1008,45,665,7,10/05/2022
1009,80,235,281,17/04/2022
1010,59,667,79,17/06/2022
1011,51,352,92,10/09/2020
1012,32,205,33,07/09/2020
1013,29,489,20,11/07/2021
1014,68,798,190,19/02/2021
1015,26,720,27,16/04/2020
1016,37,581,272,12/04/2021
1017,15,320,174,12/02/2021
1018,51,815,26,27/08/2022
1019,70,861,47,26/01/2020
1020,59,287,222,25/12/2021
1021,90,975,20,13/11/2022
1022,66,608,32,19/07/2021
1023,30,876,201,06/12/2020
1024,86,335,12,21/10/2021
1025,36,478,103,05/07/2022
1026,94,171,127,17/11/2020
1027,38,304,120,09/11/2022
1028,37,543,290,18/10/2020
1029,94,495,185,30/04/2020
1030,48,232,95,08/01/2020
1031,19,325,6,06/10/2020
1032,9,537,16,15/09/2020
1033,90,626,177,26/11/2022
1034,58,874,238,06/03/2022
1035,65,696,286,11/10/2021
1036,2,461,271,23/10/2021
1037,77,324,265,28/03/2022
1038,70,868,27,03/02/2021
1039,44,820,133,23/05/2022
1040,53,713,205,20/04/2021
1041,81,741,134,09/01/2022
1042,43,320,88,13/10/2020
1043,93,172,200,02/06/2022
1044,25,909,231,18/12/2021
1045,71,299,243,09/02/2020
1046,59,905,278,19/03/2021
1047,32,372,163,08/04/2020
1048,42,687,123,27/11/2022
1049,87,894,230,09/08/2021
1050,26,305,183,25/11/2020
1051,16,708,92,14/02/2020
1052,54,563,188,28/11/2021
1053,97,423,160,02/05/2021
1054,34,755,204,30/04/2021
1055,58,874,28,10/08/2021
1056,52,700,296,07/08/2020
1057,35,779,120,08/04/2021
1058,82,473,229,29/06/2020
1059,1,689,150,12/03/2022
1060,22,338,5,26/09/2021
1061,15,605,241,02/03/2022
1062,60,328,273,08/08/2021
1063,32,226,188,11/05/2022
1064,35,157,61,21/03/2021
1065,30,999,274,12/02/2021
1066,2,737,228,25/10/2021
1067,22,671,6,24/01/2022
1068,33,767,160,18/10/2020
1069,27,463,35,08/08/2020
1070,90,586,209,26/10/2021
1071,13,384,266,07/12/2022
1072,61,245,159,11/11/2020
1073,94,864,58,10/12/2022
1074,52,577,177,14/07/2021
1075,8,155,58,17/10/2022
1076,29,700,148,02/11/2021
1077,12,516,201,19/09/2022
1078,27,182,297,27/07/2021
1079,81,266,122,16/09/2022
1080,61,433,146,23/01/2021
1081,72,557,155,25/06/2020
1082,32,507,68,06/08/2022
1083,83,384,100,27/05/2020
1084,14,755,78,23/04/2022
1085,48,255,94,28/05/2021
1086,15,785,225,13/12/2021
1087,28,209,254,18/04/2020
1088,88,541,247,25/05/2022
1089,86,282,16,15/12/2021
1090,39,941,175,27/04/2021
1091,22,871,124,03/12/2022
1092,79,547,275,14/03/2021
1093,41,863,25,01/03/2020
1094,20,477,143,04/12/2020
1095,39,230,266,21/07/2020
1096,17,540,284,04/09/2021
1097,73,369,260,21/10/2022
1098,42,736,164,16/05/2022
1099,67,804,145,21/05/2020
1100,57,433,92,05/09/2020
1101,63,761,20,09/05/2021
1102,88,445,270,22/04/2021
1103,94,326,243,28/03/2021
1104,74,742,37,17/12/2021
1105,23,541,263,23/06/2020
1106,22,525,178,17/02/2020
1107,88,347,139,25/02/2021
1108,4,660,193,17/07/2022
1109,92,771,182,31/01/2020
1110,76,480,272,02/02/2020
1111,97,929,10,13/08/2021
1112,42,992,116,26/08/2021
1113,99,189,117,04/08/2020
1114,29,666,174,31/10/2022
1115,62,498,98,09/05/2022
1116,76,508,66,12/09/2022
1117,79,650,39,29/10/2021
1118,95,321,290,17/07/2020
1119,19,179,67,06/04/2021
1120,95,231,66,31/08/2020
1121,13,829,31,15/09/2022
1122,64,189,217,10/05/2020
1123,5,411,259,22/09/2021
1124,62,186,282,23/02/2021
1125,97,752,33,09/05/2020
1126,7,866,195,03/09/2021
1127,9,311,247,13/05/2020
1128,61,623,125,19/09/2020
1129,93,153,217,04/03/2022
1130,99,764,249,27/08/2022
1131,3,729,143,03/07/2021
1132,82,764,187,10/11/2022
1133,47,468,285,27/11/2021
1134,68,354,298,29/07/2021
1135,6,457,15,24/09/2022
1136,4,858,204,12/12/2020
1137,56,773,182,13/03/2020
1138,66,156,105,29/07/2020
1139,6,218,215,20/09/2021
1140,66,174,115,31/10/2020
1141,24,753,234,21/06/2020
1142,23,599,252,26/09/2020
1143,68,644,211,19/05/2020
1144,94,458,265,21/12/2020
1145,73,251,12,21/03/2021
1146,8,240,231,16/07/2021
1147,88,704,158,27/05/2022
1148,68,776,163,22/01/2020
1149,73,244,137,18/01/2021
1150,69,760,100,01/12/2020
1151,88,730,119,21/09/2022
1152,76,963,15,14/08/2020
1153,100,610,24,20/02/2022
1154,54,717,121,03/02/2020
1155,86,287,113,13/11/2021
1156,81,286,238,08/04/2021
1157,77,440,81,28/09/2022
1158,58,180,77,21/12/2020
1159,71,578,293,09/02/2020
1160,91,473,141,16/09/2022
1161,2,867,29,21/07/2022
1162,59,609,204,14/09/2020
1163,65,601,239,28/08/2022
1164,70,911,187,23/03/2022
1165,72,418,50,29/06/2022
1166,6,234,269,09/09/2020
1167,85,246,90,01/03/2022
1168,89,545,152,07/05/2020
1169,93,916,114,14/04/2021
1170,43,583,117,23/08/2021
1171,95,762,279,29/05/2021
1172,20,323,81,30/05/2020
1173,64,441,131,11/08/2022
1174,25,507,170,26/05/2020
1175,24,913,185,31/08/2021
1176,35,815,5,07/05/2022
1177,80,514,157,07/11/2022
1178,92,241,160,15/09/2022
1179,7,773,49,25/02/2021
1180,69,604,183,08/12/2020
1181,8,500,62,08/02/2022
1182,100,298,12,11/05/2021
1183,27,594,58,20/06/2020
1184,12,808,139,20/11/2020
1185,77,605,116,04/01/2022
1186,26,205,221,30/12/2021
1187,74,369,289,09/08/2021
1188,100,948,246,25/06/2020
1189,70,686,63,26/06/2022
1190,66,348,142,22/08/2020
1191,51,400,300,18/03/2020
1192,64,200,19,16/01/2021
1193,15,657,260,13/03/2020
1194,34,965,111,21/10/2022
1195,54,993,122,06/02/2022
1196,67,356,214,21/04/2022
1197,69,195,191,19/12/2022
1198,73,741,180,18/05/2021
1199,97,355,160,11/05/2020
1200,30,225,196,26/01/2020
1201,93,508,249,14/08/2021
1202,41,163,253,05/06/2021
1203,59,790,40,03/10/2022
1204,14,621,15,18/09/2020
1205,95,550,17,02/06/2021
1206,36,611,79,24/10/2020
1207,29,953,28,21/01/2020
1208,68,507,19,30/09/2020
1209,14,847,254,10/06/2020
1210,49,496,209,31/01/2022
1211,58,173,187,10/10/2022
1212,4,154,84,18/09/2022
1213,28,834,209,14/02/2021
1214,2,351,170,28/07/2021
1215,38,220,41,20/04/2020
1216,69,456,46,20/09/2021
1217,26,922,190,22/09/2022
1218,67,216,139,05/10/2021
1219,24,548,17,02/10/2022
1220,51,335,135,11/05/2020
1221,7,393,177,15/10/2021
1222,88,342,68,09/04/2022
1223,33,314,154,14/12/2020
1224,4,799,256,11/08/2021
1225,47,941,109,05/10/2020
1226,36,369,130,02/09/2022
1227,79,429,58,13/05/2020
1228,52,749,92,13/12/2020
1229,41,676,113,30/06/2021
1230,80,767,269,16/09/2020
1231,81,950,196,09/09/2020
1232,64,191,256,11/03/2020
1233,50,440,62,19/08/2022
1234,92,305,242,12/11/2022
1235,1,324,292,07/03/2020
1236,28,260,228,17/05/2020
1237,45,615,225,25/05/2022
1238,81,386,154,10/04/2021
1239,7,144,21,26/07/2020
1240,80,980,232,16/12/2020
1241,37,517,228,20/12/2020
1242,38,551,251,13/11/2022
1243,91,435,240,21/11/2022
1244,49,497,84,21/06/2022
1245,35,836,258,02/06/2021
1246,51,151,1,15/06/2022
1247,37,626,222,11/03/2020
1248,26,562,276,09/05/2021
1249,24,786,81,03/10/2021
1250,13,498,285,10/10/2020
1251,28,372,217,02/09/2020
1252,85,753,271,14/02/2022
1253,46,379,39,26/07/2021
1254,91,494,252,08/06/2022
1255,43,713,58,31/03/2020
1256,63,907,14,28/12/2021
1257,25,215,236,04/06/2020
1258,88,951,295,07/11/2020
1259,40,867,293,26/08/2020
1260,12,220,257,23/07/2020
1261,24,775,102,26/02/2020
1262,50,306,101,17/07/2021
1263,14,226,122,04/03/2020
1264,52,207,202,12/06/2020
1265,88,900,188,22/09/2020
1266,9,303,295,25/12/2021
1267,82,762,161,20/09/2022
1268,77,431,11,10/04/2022
1269,24,729,272,22/02/2021
1270,57,653,185,02/07/2022
1271,88,693,243,15/07/2022
1272,58,532,252,02/05/2022
1273,54,272,249,30/11/2022
1274,77,803,71,23/05/2022
1275,5,856,222,27/02/2021
1276,79,185,257,13/07/2021
1277,17,988,208,13/02/2021
1278,17,158,199,10/10/2022
1279,87,742,8,18/08/2021
1280,30,173,136,12/04/2022
1281,3,463,136,22/09/2021
1282,44,373,134,16/09/2021
1283,36,602,27,04/12/2022
1284,38,333,41,04/01/2022
1285,67,498,259,10/08/2020
1286,15,160,286,27/11/2021
1287,56,749,40,18/06/2021
1288,5,660,157,22/02/2022
1289,33,980,264,29/05/2020
1290,53,635,78,14/07/2020
1291,22,505,225,18/05/2022
1292,47,809,34,16/01/2021
1293,64,410,151,21/05/2020
1294,16,973,136,21/03/2020
1295,4,890,164,26/02/2020
1296,95,195,281,06/08/2022
1297,91,404,166,30/04/2022
1298,46,990,161,09/12/2020
1299,2,954,123,18/04/2022
1300,42,844,212,08/04/2022
1301,91,914,24,23/03/2022
1302,69,919,25,24/09/2020
1303,78,196,265,27/10/2022
1304,46,435,196,30/05/2020
1305,21,344,216,28/09/2022
1306,37,398,14,13/05/2021
1307,5,443,156,30/01/2020
1308,26,639,191,14/08/2022
1309,84,155,293,24/03/2022
1310,26,522,275,15/06/2021
1311,44,985,100,31/10/2021
1312,74,525,116,31/12/2021
1313,32,824,41,26/01/2021
1314,11,356,170,02/09/2020
1315,99,694,11,29/02/2020
1316,29,406,12,22/06/2021
1317,5,410,198,11/02/2022
1318,62,749,197,01/07/2022
1319,37,891,129,11/11/2022
1320,20,604,51,01/05/2022
1321,84,539,261,18/05/2021
1322,87,178,135,09/08/2022
1323,26,556,60,20/03/2022
1324,94,633,188,09/03/2021
1325,31,258,57,27/02/2022
1326,42,696,65,09/12/2021
1327,4,516,73,11/07/2020
1328,81,274,121,23/09/2021
1329,45,188,163,22/08/2021
1330,87,864,66,27/03/2021
1331,6,382,3,25/05/2022
1332,33,757,177,07/09/2022
1333,42,712,44,09/12/2021
1334,73,366,132,05/11/2021
1335,61,753,114,03/05/2022
1336,14,933,80,09/06/2020
1337,77,386,226,23/07/2020
1338,60,508,225,27/07/2022
1339,98,922,113,31/01/2022
1340,70,566,237,07/01/2022
1341,48,170,67,21/06/2022
1342,42,626,82,21/11/2022
1343,43,178,100,25/05/2020
1344,5,464,174,17/08/2020
1345,34,539,142,23/01/2020
1346,83,534,14,03/08/2022
1347,40,790,45,10/04/2020
1348,76,192,268,17/03/2020
1349,97,562,299,24/02/2020
1350,14,380,274,21/09/2020
1351,95,536,14,08/03/2021
1352,56,813,152,09/02/2022
1353,4,932,187,15/03/2021
1354,28,966,222,02/10/2021
1355,16,199,138,30/04/2020
1356,79,875,157,16/06/2022
1357,51,854,195,31/03/2022
1358,68,681,229,16/12/2022
1359,54,177,225,02/11/2020
1360,47,148,202,26/12/2022
1361,17,223,67,16/01/2021
1362,57,175,226,25/12/2021
1363,18,832,40,28/11/2022
1364,66,227,180,07/10/2022
1365,25,704,208,03/01/2020
1366,61,783,73,29/07/2020
1367,20,235,120,26/02/2021
1368,55,905,187,22/07/2020
1369,94,483,213,13/07/2020
1370,1,945,246,07/08/2022
1371,1,511,25,25/10/2020
1372,49,919,121,18/02/2022
1373,12,315,267,17/01/2020
1374,74,563,219,05/12/2021
1375,96,415,97,08/12/2021
1376,49,673,202,02/08/2022
1377,19,368,116,27/05/2021
1378,27,885,223,29/11/2021
1379,47,486,269,10/11/2020
1380,48,302,20,10/01/2021
1381,60,812,294,26/08/2022
1382,73,779,57,04/11/2021
1383,69,997,269,28/04/2022
1384,83,231,160,12/12/2020
1385,58,167,30,29/07/2021
1386,94,440,187,11/03/2020
1387,97,344,30,10/06/2021
1388,91,967,154,06/06/2021
1389,63,193,274,23/06/2021
1390,83,544,105,20/08/2021
1391,47,388,90,16/07/2020
1392,72,438,111,15/09/2020
1393,52,604,165,18/04/2022
1394,62,918,131,18/10/2022
1395,95,532,237,09/07/2021
1396,74,709,14,08/05/2020
1397,80,808,200,07/08/2022
1398,59,241,109,01/06/2022
1399,80,971,229,27/12/2022
1400,10,326,17,19/02/2020
1401,63,662,265,27/01/2021
1402,100,421,198,24/07/2022
1403,79,803,175,14/08/2020
1404,6,604,35,14/04/2021
1405,98,623,251,12/12/2021
1406,14,243,107,12/05/2022
1407,25,964,232,03/12/2021
1408,67,375,260,27/04/2022
1409,48,788,142,04/03/2021
1410,2,958,261,05/06/2022
1411,93,396,27,15/01/2020
1412,25,444,288,30/01/2020
1413,98,984,184,23/04/2022
1414,24,644,117,24/09/2021
1415,42,964,59,06/03/2020
1416,76,530,252,18/11/2020
1417,87,862,1,28/05/2022
1418,17,642,142,29/03/2020
1419,11,741,121,03/06/2020
1420,87,855,44,12/12/2022
1421,3,144,255,15/04/2021
1422,21,537,174,20/05/2021
1423,22,713,86,10/03/2021
1424,95,783,163,28/11/2021
1425,96,573,83,21/03/2020
1426,48,165,9,08/01/2022
1427,11,560,78,11/01/2022
1428,39,712,69,25/12/2022
1429,3,514,79,20/05/2021
1430,60,754,151,04/11/2021
1431,87,588,297,09/08/2021
1432,16,353,300,12/09/2021
1433,94,608,113,24/01/2020
1434,71,476,242,15/01/2020
1435,10,962,259,04/01/2022
1436,43,150,8,27/07/2020
1437,83,219,10,16/03/2020
1438,95,440,46,06/07/2020
1439,13,991,29,22/08/2022
1440,37,280,295,17/11/2022
1441,16,690,27,19/05/2020
1442,87,619,151,10/01/2022
1443,77,490,168,10/01/2022
1444,3,770,67,10/05/2022
1445,21,777,99,06/08/2022
1446,27,394,294,01/08/2021
1447,71,784,22,26/08/2020
1448,26,712,287,01/01/2022
1449,80,188,217,25/01/2022
1450,99,632,100,26/12/2020
1451,68,726,257,23/12/2021
1452,15,898,101,20/03/2021
1453,12,176,155,01/10/2020
1454,85,552,258,20/12/2020
1455,76,433,195,12/01/2022
1456,57,738,106,22/01/2021
1457,47,338,213,16/02/2020
1458,88,818,260,13/11/2020
1459,61,276,125,26/07/2021
1460,49,278,76,07/05/2021
1461,33,191,24,03/08/2020
1462,71,673,300,11/04/2022
1463,100,265,155,10/02/2022
1464,79,197,295,04/05/2020
1465,50,469,198,24/11/2021
1466,24,150,102,28/03/2020
1467,74,744,29,30/03/2020
1468,18,427,241,20/03/2020
1469,79,198,155,08/03/2021
1470,75,616,35,16/08/2021
1471,84,766,207,25/01/2021
1472,54,572,224,13/10/2020
1473,67,600,221,28/04/2021
1474,29,158,101,21/02/2020
1475,99,366,35,14/01/2021
1476,8,873,55,10/02/2020
1477,4,748,222,03/12/2020
1478,32,264,121,07/07/2022
1479,49,930,121,21/04/2021
1480,78,538,290,17/11/2022
1481,63,660,153,29/05/2022
1482,94,302,298,27/10/2020
1483,94,202,271,12/12/2020
1484,69,276,35,02/03/2020
1485,69,765,220,18/09/2020
1486,88,202,35,20/05/2020
1487,9,306,171,25/02/2022
1488,66,887,295,10/02/2020
1489,29,524,208,22/04/2022
1490,98,206,69,21/06/2020
1491,96,712,87,25/02/2021
1492,79,499,29,03/05/2022
1493,74,887,152,19/03/2021
1494,94,186,247,25/01/2021
1495,17,303,56,21/10/2021
1496,71,218,258,09/03/2020
1497,1,142,111,24/12/2021
1498,8,335,174,08/11/2021
1499,61,279,3,07/11/2021
1500,52,722,28,25/02/2020
1501,25,678,181,08/01/2021
1502,44,390,179,17/04/2022
1503,3,515,69,10/04/2021
1504,63,846,103,21/06/2021
1505,28,946,196,20/07/2020
1506,22,608,196,09/02/2022
1507,51,597,214,09/08/2020
1508,43,706,168,30/03/2021
1509,62,936,202,22/06/2020
1510,21,324,220,19/11/2020
1511,88,691,275,27/01/2022
1512,89,725,109,11/11/2021
1513,17,509,269,29/09/2021
1514,11,967,88,03/03/2022
1515,6,822,288,09/11/2021
1516,59,752,196,11/03/2020
1517,52,992,276,23/08/2020
1518,33,829,231,22/06/2020
1519,87,226,105,16/10/2021
1520,91,731,241,04/06/2021
1521,87,983,252,18/10/2022
1522,72,402,294,14/08/2022
1523,77,440,266,02/04/2020
1524,100,689,287,18/02/2021
1525,27,910,112,23/06/2020
1526,31,166,262,30/08/2021
1527,20,209,285,07/05/2022
1528,55,948,87,19/11/2022
1529,2,501,107,09/11/2020
1530,76,602,7,15/04/2022
1531,14,941,156,29/01/2021
1532,72,471,45,04/08/2020
1533,5,659,100,10/04/2020
1534,60,375,265,16/12/2020
1535,11,347,57,28/01/2020
1536,10,250,57,03/08/2020
1537,72,545,211,17/10/2020
1538,99,839,179,25/07/2021
1539,35,857,278,20/04/2022
1540,56,864,125,05/02/2022
1541,47,557,131,22/02/2021
1542,70,724,174,23/08/2022
1543,35,515,161,28/02/2022
1544,14,780,46,01/06/2022
1545,26,605,114,27/07/2020
1546,48,146,204,21/09/2021
1547,13,507,200,01/08/2020
1548,20,351,154,22/08/2022
1549,17,655,54,16/03/2021
1550,99,856,282,25/12/2021
1551,36,547,177,13/01/2022
1552,78,231,241,22/10/2020
1553,17,678,8,28/02/2020
1554,41,703,125,14/03/2022
1555,59,250,78,11/02/2022
1556,15,916,243,26/12/2020
1557,56,359,255,25/07/2022
1558,7,365,151,20/06/2022
1559,49,719,258,17/11/2022
1560,32,598,138,08/12/2020
1561,3,543,298,01/12/2020
1562,84,544,157,28/07/2021
1563,89,403,183,05/02/2020
1564,76,346,218,06/02/2021
1565,1,676,60,09/02/2022
1566,9,641,15,02/06/2021
1567,74,388,195,24/06/2021
1568,26,425,300,14/11/2020
1569,1,464,141,28/12/2022
1570,63,891,199,30/09/2021
1571,8,837,184,29/01/2021
1572,39,501,104,27/06/2022
1573,85,489,102,13/03/2020
1574,41,422,71,18/10/2020
1575,96,262,297,16/10/2021
1576,17,492,62,15/04/2022
1577,36,417,104,19/02/2022
1578,48,322,5,28/03/2022
1579,41,232,115,19/10/2021
1580,33,997,49,25/07/2020
1581,9,880,188,13/07/2022
1582,72,808,278,26/05/2021
1583,56,180,179,28/10/2022
1584,91,703,73,26/07/2020
1585,11,358,43,14/05/2021
1586,66,628,124,10/12/2021
1587,96,307,245,19/11/2020
1588,8,452,70,21/09/2021
1589,81,712,173,20/11/2022
1590,26,408,91,24/08/2020
1591,97,867,83,28/09/2020
1592,14,528,25,08/07/2022
1593,74,759,216,27/11/2020
1594,5,466,215,16/12/2020
1595,47,813,139,11/12/2021
1596,17,972,62,11/02/2020
1597,56,502,28,02/11/2021
1598,87,253,12,14/12/2021
1599,61,273,93,17/03/2020
1600,27,925,22,19/01/2020
1601,64,354,190,20/01/2022
1602,35,357,131,27/07/2020
1603,55,516,264,03/01/2022
1604,44,613,281,23/05/2021
1605,20,825,140,14/03/2022
1606,100,439,27,13/10/2022
1607,8,260,196,11/07/2021
1608,10,770,265,07/04/2021
1609,54,209,73,20/03/2022
1610,75,713,195,25/03/2020
1611,85,687,287,16/12/2020
1612,77,892,225,03/12/2022
1613,96,646,292,10/12/2022
1614,87,812,271,05/02/2021
1615,64,921,13,03/04/2021
1616,81,776,176,31/03/2020
1617,29,295,18,06/08/2022
1618,47,566,231,06/11/2022
1619,75,958,270,15/08/2022
1620,36,747,150,29/11/2022
1621,91,328,25,17/06/2021
1622,48,997,36,07/01/2021
1623,35,442,109,07/01/2021
1624,24,604,187,13/11/2021
1625,62,710,258,27/02/2022
1626,75,584,220,17/12/2020
1627,60,844,252,03/11/2022
1628,18,148,299,23/06/2022
1629,75,514,153,13/03/2020
1630,11,471,3,20/06/2020
1631,52,582,238,25/03/2021
1632,46,859,249,22/08/2020
1633,87,165,173,26/07/2020
1634,27,420,180,11/09/2022
1635,77,655,77,18/09/2020
1636,31,670,140,21/06/2021
1637,91,345,207,05/01/2021
1638,53,440,80,04/07/2022
1639,15,852,192,30/08/2022
1640,6,408,260,24/02/2022
1641,66,866,6,14/04/2021
1642,27,446,213,16/04/2022
1643,83,892,217,18/09/2022
1644,7,872,31,21/05/2021
1645,26,399,111,15/08/2021
1646,100,888,272,30/12/2020
1647,58,820,264,05/08/2020
1648,76,296,201,11/06/2021
1649,4,811,266,15/05/2020
1650,60,914,258,08/03/2022
1651,68,323,179,07/02/2020
1652,29,866,263,07/05/2022
1653,79,484,122,05/04/2021
1654,91,174,101,22/12/2020
1655,59,926,235,05/04/2021
1656,16,801,230,31/05/2020
1657,74,254,194,16/12/2022
1658,59,427,31,28/04/2020
1659,56,858,211,05/01/2021
1660,16,593,48,05/05/2020
1661,44,685,4,25/05/2020
1662,50,419,276,20/09/2020
1663,62,176,51,19/01/2021
1664,85,763,185,14/03/2020
1665,38,346,75,09/11/2020
1666,45,956,52,19/10/2020
1667,16,913,44,23/11/2022
1668,36,611,254,18/07/2021
1669,41,518,285,31/05/2022
1670,12,693,163,01/03/2022
1671,80,437,50,25/10/2022
1672,13,796,85,04/10/2020
1673,73,502,236,16/01/2021
1674,62,217,203,22/06/2021
1675,16,455,225,11/12/2022
1676,54,652,300,22/04/2022
1677,7,732,141,28/05/2022
1678,85,599,8,15/11/2020
1679,9,661,150,01/07/2020
1680,99,148,32,28/11/2021
1681,60,440,137,09/12/2020
1682,20,564,144,11/11/2020
1683,19,693,241,24/07/2020
1684,28,886,68,22/07/2021
1685,16,452,4,03/05/2022
1686,61,979,121,15/10/2020
1687,62,639,208,07/05/2022
1688,26,426,49,17/10/2022
1689,78,985,165,10/12/2021
1690,47,176,285,05/11/2021
1691,78,542,35,26/12/2022
1692,19,716,96,10/06/2022
1693,74,657,281,08/07/2021
1694,89,709,111,09/06/2020
1695,98,640,227,05/02/2021
1696,98,378,221,05/02/2021
1697,11,551,91,08/12/2020
1698,11,416,5,04/04/2021
1699,93,768,157,21/07/2022
1700,68,482,251,03/04/2021
1701,37,249,230,26/07/2021
1702,89,808,147,12/05/2021
1703,24,609,43,05/11/2022
1704,38,531,17,01/06/2022
1705,68,738,226,31/08/2022
1706,56,731,56,22/08/2020
1707,37,327,107,29/11/2022
1708,50,455,202,27/02/2022
1709,24,410,234,08/01/2022
1710,57,633,271,13/07/2021
1711,79,337,43,13/01/2021
1712,9,578,291,24/11/2022
1713,66,327,17,19/10/2020
1714,68,779,296,29/11/2021
1715,48,524,164,14/03/2022
1716,38,351,243,17/05/2020
1717,31,520,279,19/08/2020
1718,2,401,186,05/09/2021
1719,29,412,290,18/11/2020
1720,43,155,123,13/03/2021
1721,36,153,246,14/12/2021
1722,71,507,132,22/07/2020
1723,74,206,104,17/04/2021
1724,98,215,230,26/11/2020
1725,77,889,106,04/08/2022
1726,9,404,211,18/04/2022
1727,34,615,39,09/10/2021
1728,91,947,230,16/01/2020
1729,41,271,125,06/03/2020
1730,14,235,172,04/03/2021
1731,86,652,260,11/12/2020
1732,25,282,144,22/02/2020
1733,26,301,5,14/09/2020
